sampled_node_idx,original_node_idx,review_id
5101,161856,292981
5102,161857,292982
5103,161858,292983
5104,161859,293009
5105,161916,465338
5106,161917,465339
5107,161944,563873
5108,161945,563874
5109,161962,2523
5110,161994,91071
5111,161995,91072
5112,162059,215687
5113,162060,215688
5114,162061,215689
5115,162074,245007
5116,162075,245008
5117,162080,257975
5118,162081,257976
5119,162097,292976
5120,162098,292977
5121,162099,292978
5122,162100,292979
5123,162166,465337
5124,162213,559134
5125,162214,563870
5126,162215,563871
5127,162216,563872
5128,162265,89037
5129,162266,89145
5130,162267,91069
5131,162268,91070
5132,162305,215685
5133,162306,215686
5134,162316,245005
5135,162317,245006
5136,162324,257973
5137,162325,257974
5138,162341,292973
5139,162342,292974
5140,162343,292975
5141,162453,563868
5142,162454,563869
5143,162470,2522
5144,162493,89144
5145,162494,91066
5146,162495,91067
5147,162496,91068
5148,162538,215683
5149,162539,215684
5150,162547,245004
5151,162555,257970
5152,162556,257971
5153,162557,257972
5154,162572,292972
5155,162655,563866
5156,162656,563867
5157,162675,2519
5158,162676,2520
5159,162677,2521
5160,162713,91064
5161,162714,91065
5162,162792,245003
5163,162797,257968
5164,162798,257969
5165,162819,292956
5166,162903,463373
5167,162904,463451
5168,162905,465332
5169,162906,465333
5170,162907,465334
5171,162908,465335
5172,162909,465336
5173,162948,563863
5174,162949,563864
5175,162950,563865
5176,163055,224395
5177,163065,243520
5178,163066,245001
5179,163067,245002
5180,163107,367272
5181,163117,394178
5182,163118,396340
5183,163119,396341
5184,163126,408244
5185,163187,544352
5186,163286,213721
5187,163287,213722
5188,163292,223260
5189,163298,245000
5190,163335,367271
5191,163341,381563
5192,163346,394177
5193,163347,396339
5194,163350,408240
5195,163351,408241
5196,163352,408242
5197,163353,408243
5198,163414,544350
5199,163415,544351
5200,163528,213720
5201,163529,224394
5202,163540,244999
5203,163583,367267
5204,163584,367268
5205,163585,367269
5206,163586,367270
5207,163590,381558
5208,163591,381559
5209,163592,381560
5210,163593,381561
5211,163594,381562
5212,163599,396337
5213,163600,396338
5214,163606,408239
5215,163655,544349
5216,163783,213719
5217,163786,224390
5218,163787,224391
5219,163788,224392
5220,163789,224393
5221,163795,244998
5222,163854,367266
5223,163858,381557
5224,163868,394176
5225,163869,396333
5226,163870,396334
5227,163871,396335
5228,163872,396336
5229,163881,407527
5230,163930,544347
5231,163931,544348
5232,164025,211915
5233,164026,213716
5234,164027,213717
5235,164028,213718
5236,164031,224389
5237,164044,243728
5238,164109,394173
5239,164110,394174
5240,164111,394175
5241,164112,394702
5242,164113,396332
5243,164117,408236
5244,164118,408237
5245,164119,408238
5246,164175,543484
5247,164176,544345
5248,164177,544346
5249,164262,213714
5250,164263,213715
5251,164268,224388
5252,164280,244997
5253,164319,381555
5254,164320,381556
5255,164324,394170
5256,164325,394171
5257,164326,394172
5258,164327,396330
5259,164328,396331
5260,164332,408235
5261,164485,213713
5262,164489,224386
5263,164490,224387
5264,164498,243727
5265,164499,244996
5266,164563,367263
5267,164564,367264
5268,164565,367265
5269,164575,381554
5270,164584,394167
5271,164585,394168
5272,164586,394169
5273,164596,407593
5274,164663,544343
5275,164664,544344
5276,164701,2509
5277,164702,2510
5278,164703,2511
5279,164704,2512
5280,164980,563840
5281,164981,563841
5282,165014,2506
5283,165015,2507
5284,165016,2508
5285,165229,563839
5286,165251,893
5287,165252,2504
5288,165253,2505
5289,165477,559809
5290,165478,563836
5291,165479,563837
5292,165480,563838
5293,165497,892
5294,165498,1272
5295,165499,2503
5296,165702,559808
5297,165718,2502
5298,165861,563835
5299,165871,2500
5300,165872,2501
5301,166018,559180
5302,166019,563834
5303,166034,891
5304,166182,563833
5305,166217,56819
5306,166218,56820
5307,166323,374134
5308,166324,376971
5309,166345,453053
5310,166346,453054
5311,166347,453055
5312,166351,465316
5313,166352,465317
5314,166353,465318
5315,166423,101614
5316,166424,101615
5317,166425,101616
5318,166426,101617
5319,166427,101618
5320,166428,101619
5321,166526,376970
5322,166546,451260
5323,166547,453049
5324,166548,453050
5325,166549,453051
5326,166550,453052
5327,166551,461681
5328,166552,461682
5329,166553,463672
5330,166554,465315
5331,166621,55910
5332,166622,56818
5333,166636,101611
5334,166637,101612
5335,166638,101613
5336,166724,376968
5337,166725,376969
5338,166747,453047
5339,166748,453048
5340,166750,461678
5341,166751,461679
5342,166752,461680
5343,166753,465313
5344,166754,465314
5345,166828,56817
5346,166843,101606
5347,166844,101607
5348,166845,101608
5349,166846,101609
5350,166847,101610
5351,166943,376967
5352,166969,453046
5353,166973,461677
5354,167048,56815
5355,167049,56816
5356,167066,101605
5357,167190,453045
5358,167192,461676
5359,167193,465312
5360,167266,56813
5361,167267,56814
5362,167285,100323
5363,167286,100324
5364,167287,100325
5365,167288,101603
5366,167289,101604
5367,167393,376964
5368,167394,376965
5369,167395,376966
5370,167410,453044
5371,167413,461672
5372,167414,461673
5373,167415,461674
5374,167416,461675
5375,167417,465311
5376,167494,55777
5377,167510,101602
5378,167626,376961
5379,167627,376962
5380,167628,376963
5381,167654,451259
5382,167655,453043
5383,167658,461669
5384,167659,461670
5385,167660,461671
5386,167661,465310
5387,167799,159954
5388,167926,453039
5389,167927,453040
5390,167928,453041
5391,167929,453042
5392,167959,513520
5393,167960,513521
5394,167974,563812
5395,167975,563813
5396,167976,563814
5397,168033,100322
5398,168034,101600
5399,168035,101601
5400,168056,159949
5401,168057,159950
5402,168058,159951
5403,168059,159952
5404,168060,159953
5405,168141,381538
5406,168174,450892
5407,168175,451257
5408,168176,451258
5409,168177,453038
5410,168206,513519
5411,168225,563809
5412,168226,563810
5413,168227,563811
5414,168270,100321
5415,168271,101596
5416,168272,101597
5417,168273,101598
5418,168274,101599
5419,168296,159948
5420,168388,381534
5421,168389,381535
5422,168390,381536
5423,168391,381537
5424,168430,453037
5425,168448,513517
5426,168449,513518
5427,168458,563808
5428,168507,101594
5429,168508,101595
5430,168583,381531
5431,168584,381532
5432,168585,381533
5433,168609,450831
5434,168610,453035
5435,168611,453036
5436,168641,512870
5437,168642,513516
5438,168656,559806
5439,168657,563804
5440,168658,563805
5441,168659,563806
5442,168660,563807
5443,168701,100262
5444,168702,101591
5445,168703,101592
5446,168704,101593
5447,168732,159947
5448,168821,453032
5449,168822,453033
5450,168823,453034
5451,168837,513514
5452,168838,513515
5453,168855,563803
5454,168897,101588
5455,168898,101589
5456,168899,101590
5457,168921,159945
5458,168922,159946
5459,169016,381530
5460,169034,451256
5461,169035,453031
5462,169069,559805
5463,169070,563802
5464,169118,101585
5465,169119,101586
5466,169120,101587
5467,169139,159943
5468,169140,159944
5469,169223,381528
5470,169224,381529
5471,169253,453030
5472,169268,513513
5473,169286,559133
5474,169287,563801
5475,169348,100261
5476,169349,101584
5477,169449,374622
5478,169575,101582
5479,169576,101583
5480,169602,167885
5481,169603,168394
5482,169604,168395
5483,169618,219537
5484,169619,219538
5485,169804,101580
5486,169805,101581
5487,169836,168393
5488,169854,219535
5489,169855,219536
5490,169901,376944
5491,170018,101577
5492,170019,101578
5493,170020,101579
5494,170058,219532
5495,170059,219533
5496,170060,219534
5497,170101,376941
5498,170102,376942
5499,170103,376943
5500,170211,101575
5501,170212,101576
5502,170244,167884
5503,170245,168389
5504,170246,168390
5505,170247,168391
5506,170248,168392
5507,170315,376940
5508,170454,101574
5509,170478,168388
5510,170499,219530
5511,170500,219531
5512,170555,376937
5513,170556,376938
5514,170557,376939
5515,170676,101573
5516,170712,219528
5517,170713,219529
5518,170767,376936
5519,170890,91000
5520,170891,91001
5521,170892,91002
5522,170893,91003
5523,170894,91004
5524,170949,213672
5525,170950,213673
5526,171024,396299
5527,171025,396300
5528,171050,438466
5529,171051,438467
5530,171052,438468
5531,171056,453022
5532,171057,453023
5533,171076,489657
5534,171077,489658
5535,171148,90998
5536,171149,90999
5537,171253,394563
5538,171254,396298
5539,171262,438462
5540,171263,438463
5541,171264,438464
5542,171265,438465
5543,171267,451255
5544,171282,489656
5545,171370,89262
5546,171418,213670
5547,171419,213671
5548,171490,396297
5549,171511,438454
5550,171512,438455
5551,171513,438456
5552,171514,438457
5553,171515,438458
5554,171516,438459
5555,171517,438460
5556,171518,438461
5557,171520,453019
5558,171521,453020
5559,171522,453021
5560,171606,90997
5561,171646,213666
5562,171647,213667
5563,171648,213668
5564,171649,213669
5565,171715,438450
5566,171716,438451
5567,171717,438452
5568,171718,438453
5569,171720,453017
5570,171721,453018
5571,171730,489655
5572,171806,90996
5573,171851,213664
5574,171852,213665
5575,171901,396295
5576,171902,396296
5577,171920,438448
5578,171921,438449
5579,171927,453015
5580,171928,453016
5581,171938,489654
5582,172001,88945
5583,172002,88946
5584,172003,90995
5585,172047,213663
5586,172110,396292
5587,172111,396293
5588,172112,396294
5589,172130,438446
5590,172131,438447
5591,172146,488329
5592,172147,488426
5593,172148,489652
5594,172149,489653
5595,172218,88944
5596,172361,434522
5597,172362,438444
5598,172363,438445
5599,172381,488425
5600,172494,140720
5601,172583,376918
5602,172615,434521
5603,172616,438439
5604,172617,438440
5605,172618,438441
5606,172619,438442
5607,172620,438443
5608,172625,461646
5609,172626,461647
5610,172740,140718
5611,172741,140719
5612,172843,438437
5613,172844,438438
5614,172853,461645
5615,172863,489650
5616,172864,489651
5617,172968,140716
5618,172969,140717
5619,173060,376915
5620,173061,376916
5621,173062,376917
5622,173081,434518
5623,173082,434519
5624,173083,434520
5625,173084,438434
5626,173085,438435
5627,173086,438436
5628,173095,460332
5629,173103,489646
5630,173104,489647
5631,173105,489648
5632,173106,489649
5633,173192,139503
5634,173193,140715
5635,173274,376913
5636,173275,376914
5637,173297,433952
5638,173298,438430
5639,173299,438431
5640,173300,438432
5641,173301,438433
5642,173308,461643
5643,173309,461644
5644,173315,489645
5645,173403,140714
5646,173474,434517
5647,173475,438428
5648,173476,438429
5649,173481,461642
5650,173491,489644
5651,173638,376910
5652,173639,376911
5653,173640,376912
5654,173661,438424
5655,173662,438425
5656,173663,438426
5657,173664,438427
5658,173672,461639
5659,173673,461640
5660,173674,461641
5661,173678,489643
5662,173761,140712
5663,173762,140713
5664,173863,376906
5665,173864,376907
5666,173865,376908
5667,173866,376909
5668,173875,438419
5669,173876,438420
5670,173877,438421
5671,173878,438422
5672,173879,438423
5673,173893,489641
5674,173894,489642
5675,174013,224347
5676,174077,397114
5677,174078,397115
5678,174079,397116
5679,174080,397117
5680,174081,397548
5681,174197,134156
5682,174198,134157
5683,174225,224345
5684,174226,224346
5685,174284,397096
5686,174285,397112
5687,174286,397113
5688,174287,397547
5689,174414,134155
5690,174448,224344
5691,174626,134151
5692,174627,134152
5693,174628,134153
5694,174629,134154
5695,174663,224342
5696,174664,224343
5697,174718,397111
5698,174816,134149
5699,174817,134150
5700,174833,224339
5701,174834,224340
5702,174835,224341
5703,174876,397110
5704,174978,132938
5705,174979,132939
5706,174980,134147
5707,174981,134148
5708,175058,397546
5709,175196,134146
5710,175232,224336
5711,175233,224337
5712,175234,224338
5713,175425,90967
5714,175426,90968
5715,175427,90969
5716,175428,90970
5717,175696,88987
5718,175919,606499
5719,175947,90966
5720,176178,605637
5721,176179,606496
5722,176180,606497
5723,176181,606498
5724,176223,89261
5725,176224,90965
5726,176401,606495
5727,176435,90963
5728,176436,90964
5729,176607,90960
5730,176608,90961
5731,176609,90962
5732,176761,606492
5733,176762,606493
5734,176763,606494
5735,176805,90958
5736,176806,90959
5737,176988,605636
5738,177051,159895
5739,177052,159896
5740,177053,159897
5741,177155,381483
5742,177173,438376
5743,177174,438377
5744,177312,158652
5745,177313,159894
5746,177388,381477
5747,177389,381478
5748,177390,381479
5749,177391,381480
5750,177392,381481
5751,177393,381482
5752,177419,438373
5753,177420,438374
5754,177421,438375
5755,177550,159892
5756,177551,159893
5757,177633,381476
5758,177651,438370
5759,177652,438371
5760,177653,438372
5761,177784,159890
5762,177785,159891
5763,177851,381475
5764,177862,438369
5765,177979,158556
5766,177980,158557
5767,177981,158651
5768,177982,159887
5769,177983,159888
5770,177984,159889
5771,178044,381472
5772,178045,381473
5773,178046,381474
5774,178155,159886
5775,178229,381471
5776,178445,381466
5777,178446,381467
5778,178447,381468
5779,178448,381469
5780,178449,381470
5781,178474,438366
5782,178475,438367
5783,178476,438368
5784,178683,381464
5785,178684,381465
5786,179096,381460
5787,179097,381461
5788,179098,381462
5789,179099,381463
5790,179313,381459
5791,179508,381454
5792,179509,381455
5793,179510,381456
5794,179511,381457
5795,179512,381458
5796,179697,381453
5797,179905,381448
5798,179906,381449
5799,179907,381450
5800,179908,381451
5801,179909,381452
5802,180005,56772
5803,180006,56773
5804,180007,56774
5805,180055,213630
5806,180118,376851
5807,180119,376852
5808,180139,452959
5809,180140,452960
5810,180141,452961
5811,180150,488373
5812,180195,606483
5813,180196,606484
5814,180258,197385
5815,180305,376849
5816,180306,376850
5817,180329,452957
5818,180330,452958
5819,180349,489606
5820,180350,489607
5821,180385,606482
5822,180454,197379
5823,180455,197380
5824,180456,197381
5825,180457,197382
5826,180458,197383
5827,180459,197384
5828,180462,212101
5829,180504,376847
5830,180505,376848
5831,180530,452956
5832,180577,606480
5833,180578,606481
5834,180603,55774
5835,180604,56771
5836,180650,197378
5837,180655,213628
5838,180656,213629
5839,180716,376845
5840,180717,376846
5841,180747,451254
5842,180748,452955
5843,180758,489605
5844,180806,606479
5845,180825,56770
5846,180865,196875
5847,180866,197377
5848,180868,213627
5849,180929,376841
5850,180930,376842
5851,180931,376843
5852,180932,376844
5853,180970,452954
5854,180979,489603
5855,180980,489604
5856,181021,606478
5857,181041,56768
5858,181042,56769
5859,181094,213626
5860,181146,376840
5861,181174,452952
5862,181175,452953
5863,181190,489600
5864,181191,489601
5865,181192,489602
5866,181239,606477
5867,181268,56766
5868,181269,56767
5869,181344,197375
5870,181345,197376
5871,181354,213618
5872,181355,213619
5873,181356,213620
5874,181357,213621
5875,181358,213622
5876,181359,213623
5877,181360,213624
5878,181361,213625
5879,181438,376838
5880,181439,376839
5881,181490,452950
5882,181491,452951
5883,181508,489599
5884,181567,606475
5885,181568,606476
5886,181608,90922
5887,181609,90923
5888,181610,90924
5889,181623,115373
5890,181624,116275
5891,181674,257911
5892,181675,260306
5893,181761,461583
5894,181762,461584
5895,181763,461585
5896,181764,461586
5897,181765,461587
5898,181778,489596
5899,181779,489597
5900,181780,489598
5901,181803,543428
5902,181804,544275
5903,181848,88942
5904,181849,89259
5905,181850,90919
5906,181851,90920
5907,181852,90921
5908,181857,115468
5909,181858,116273
5910,181859,116274
5911,181926,257908
5912,181927,257909
5913,181928,257910
5914,181929,260304
5915,181930,260305
5916,182001,461582
5917,182009,489594
5918,182010,489595
5919,182037,544271
5920,182038,544272
5921,182039,544273
5922,182040,544274
5923,182091,88986
5924,182101,116271
5925,182102,116272
5926,182152,257288
5927,182153,257906
5928,182154,257907
5929,182225,461580
5930,182226,461581
5931,182236,489593
5932,182256,544270
5933,182316,90918
5934,182322,116270
5935,182433,461576
5936,182434,461577
5937,182435,461578
5938,182436,461579
5939,182442,489592
5940,182454,543482
5941,182455,544267
5942,182456,544268
5943,182457,544269
5944,182525,90915
5945,182526,90916
5946,182527,90917
5947,182592,257287
5948,182593,257904
5949,182594,257905
5950,182596,260301
5951,182597,260302
5952,182598,260303
5953,182683,461574
5954,182684,461575
5955,182695,489590
5956,182696,489591
5957,182717,544266
5958,182794,116266
5959,182795,116267
5960,182796,116268
5961,182797,116269
5962,182851,257902
5963,182852,257903
5964,182853,260298
5965,182854,260299
5966,182855,260300
5967,182946,460251
5968,182947,461570
5969,182948,461571
5970,182949,461572
5971,182950,461573
5972,182962,489588
5973,182963,489589
5974,183048,90912
5975,183049,90913
5976,183050,90914
5977,183060,115367
5978,183061,116262
5979,183062,116263
5980,183063,116264
5981,183064,116265
5982,183128,260296
5983,183129,260297
5984,183221,460330
5985,183222,461567
5986,183223,461568
5987,183224,461569
5988,183233,488423
5989,183234,489587
5990,183255,544264
5991,183256,544265
5992,183336,89137
5993,183337,90910
5994,183338,90911
5995,183395,213607
5996,183397,218723
5997,183398,219497
5998,183413,260293
5999,183414,260294
6000,183415,260295
6001,183470,381416
6002,183471,381417
6003,183487,410673
6004,183535,499391
6005,183536,499392
6006,183537,499393
6007,183538,499394
6008,183539,502105
6009,183540,502106
6010,183575,563641
6011,183676,213605
6012,183677,213606
6013,183702,260289
6014,183703,260290
6015,183704,260291
6016,183705,260292
6017,183757,381412
6018,183758,381413
6019,183759,381414
6020,183760,381415
6021,183768,410669
6022,183769,410670
6023,183770,410671
6024,183771,410672
6025,183815,499390
6026,183816,502103
6027,183817,502104
6028,183838,563639
6029,183839,563640
6030,183879,90907
6031,183880,90908
6032,183881,90909
6033,183986,381411
6034,184036,499388
6035,184037,499389
6036,184059,563638
6037,184104,90905
6038,184105,90906
6039,184139,213601
6040,184140,213602
6041,184141,213603
6042,184142,213604
6043,184144,219493
6044,184145,219494
6045,184146,219495
6046,184147,219496
6047,184163,260288
6048,184197,379206
6049,184198,381405
6050,184199,381406
6051,184200,381407
6052,184201,381408
6053,184202,381409
6054,184203,381410
6055,184217,410018
6056,184218,410667
6057,184219,410668
6058,184257,499387
6059,184277,563635
6060,184278,563636
6061,184279,563637
6062,184329,90902
6063,184330,90903
6064,184331,90904
6065,184379,213600
6066,184381,219490
6067,184382,219491
6068,184383,219492
6069,184399,260287
6070,184451,379205
6071,184452,381402
6072,184453,381403
6073,184454,381404
6074,184466,410666
6075,184506,499385
6076,184507,499386
6077,184508,502101
6078,184509,502102
6079,184528,563633
6080,184529,563634
6081,184575,89258
6082,184576,90899
6083,184577,90900
6084,184578,90901
6085,184623,213598
6086,184624,213599
6087,184625,219488
6088,184626,219489
6089,184643,259453
6090,184644,260286
6091,184687,379204
6092,184688,381401
6093,184702,410665
6094,184730,499384
6095,184731,502100
6096,184751,563632
6097,184802,90897
6098,184803,90898
6099,184857,213595
6100,184858,213596
6101,184859,213597
6102,184877,260285
6103,184976,501028
6104,184977,502098
6105,184978,502099
6106,185002,563631
6107,186398,88941
6108,186399,90889
6109,186501,376800
6110,186624,90888
6111,186721,376797
6112,186722,376798
6113,186723,376799
6114,186836,89035
6115,186837,90885
6116,186838,90886
6117,186839,90887
6118,186926,376796
6119,187032,90883
6120,187033,90884
6121,187220,90882
6122,187301,376793
6123,187302,376794
6124,187303,376795
6125,187542,376791
6126,187543,376792
6127,187663,90881
6128,187810,376790
6129,188039,211912
6130,188040,213574
6131,188041,213575
6132,188052,239125
6133,188053,239762
6134,188059,264391
6135,188094,374340
6136,188095,376789
6137,188097,381376
6138,188098,381377
6139,188146,488485
6140,188147,489557
6141,188148,489558
6142,188281,180124
6143,188282,180125
6144,188283,180126
6145,188316,239759
6146,188317,239760
6147,188318,239761
6148,188325,263255
6149,188357,376787
6150,188358,376788
6151,188359,381375
6152,188391,489555
6153,188392,489556
6154,188524,213573
6155,188533,239758
6156,188541,263296
6157,188542,264390
6158,188571,374046
6159,188572,374617
6160,188573,381374
6161,188608,488421
6162,188609,489553
6163,188610,489554
6164,188706,239757
6165,188711,264389
6166,188733,376785
6167,188734,376786
6168,188735,379203
6169,188736,381372
6170,188737,381373
6171,188772,488484
6172,188773,489552
6173,188858,180123
6174,188864,213571
6175,188865,213572
6176,188872,239756
6177,188878,263232
6178,188879,264388
6179,188914,376781
6180,188915,376782
6181,188916,376783
6182,188917,376784
6183,188918,381370
6184,188919,381371
6185,188955,489551
6186,189063,179615
6187,189064,180121
6188,189065,180122
6189,189080,211911
6190,189081,213568
6191,189082,213569
6192,189083,213570
6193,189095,239752
6194,189096,239753
6195,189097,239754
6196,189098,239755
6197,189105,263295
6198,189106,263341
6199,189130,374339
6200,189131,381368
6201,189132,381369
6202,189269,180118
6203,189270,180119
6204,189271,180120
6205,189289,212020
6206,189290,213566
6207,189291,213567
6208,189296,239750
6209,189297,239751
6210,189308,264387
6211,189353,381366
6212,189354,381367
6213,189407,489550
6214,189650,438242
6215,189900,438239
6216,189901,438240
6217,189902,438241
6218,190125,434514
6219,190126,438234
6220,190127,438235
6221,190128,438236
6222,190129,438237
6223,190130,438238
6224,190308,438232
6225,190309,438233
6226,190667,438230
6227,190668,438231
6228,190905,438222
6229,190906,438223
6230,190907,438224
6231,190908,438225
6232,190909,438226
6233,190910,438227
6234,190911,438228
6235,190912,438229
6236,191041,157187
6237,191042,157188
6238,191178,563575
6239,191179,563576
6240,191180,563577
6241,191181,563578
6242,191256,156211
6243,191257,157186
6244,191387,563571
6245,191388,563572
6246,191389,563573
6247,191390,563574
6248,191458,157185
6249,191583,563569
6250,191584,563570
6251,191648,157183
6252,191649,157184
6253,191872,157181
6254,191873,157182
6255,191973,563567
6256,191974,563568
6257,192020,157180
6258,192110,559791
6259,192111,563565
6260,192112,563566
6261,192246,101438
6262,192247,101439
6263,192254,131127
6264,192255,131128
6265,192256,131129
6266,192287,213548
6267,192288,213549
6268,192289,213550
6269,192337,438203
6270,192338,438204
6271,192339,438205
6272,192349,499356
6273,192350,499357
6274,192431,101435
6275,192432,101436
6276,192433,101437
6277,192445,130193
6278,192446,131125
6279,192447,131126
6280,192474,213547
6281,192527,343779
6282,192528,344734
6283,192529,344735
6284,192545,376758
6285,192546,376759
6286,192547,376760
6287,192548,376761
6288,192566,434513
6289,192567,438199
6290,192568,438200
6291,192569,438201
6292,192570,438202
6293,192579,468864
6294,192595,499354
6295,192596,499355
6296,192689,131124
6297,192712,213545
6298,192713,213546
6299,192788,343778
6300,192789,344733
6301,192795,376756
6302,192796,376757
6303,192831,438198
6304,192958,100316
6305,193056,343706
6306,193057,344731
6307,193058,344732
6308,193069,376755
6309,193102,438194
6310,193103,438195
6311,193104,438196
6312,193105,438197
6313,193120,468863
6314,193138,499353
6315,193252,101433
6316,193253,101434
6317,193268,131123
6318,193300,213544
6319,193370,374338
6320,193371,376754
6321,193405,433950
6322,193406,438193
6323,193426,468861
6324,193427,468862
6325,193512,101432
6326,193527,131122
6327,193551,213542
6328,193552,213543
6329,193598,343715
6330,193599,344729
6331,193600,344730
6332,193608,376752
6333,193609,376753
6334,193624,438192
6335,193638,467985
6336,193639,468860
6337,193716,101430
6338,193717,101431
6339,193725,131120
6340,193726,131121
6341,193759,213540
6342,193760,213541
6343,193844,438186
6344,193845,438187
6345,193846,438188
6346,193847,438189
6347,193848,438190
6348,193849,438191
6349,193859,467941
6350,193860,468855
6351,193861,468856
6352,193862,468857
6353,193863,468858
6354,193864,468859
6355,193873,498523
6356,193874,499348
6357,193875,499349
6358,193876,499350
6359,193877,499351
6360,193878,499352
6361,193946,56742
6362,193980,129167
6363,193981,129284
6364,193985,140625
6365,193986,140626
6366,193987,140627
6367,194027,224260
6368,194028,224261
6369,194061,284494
6370,194062,284495
6371,194063,284496
6372,194138,450890
6373,194139,452880
6374,194140,452881
6375,194141,452882
6376,194158,501026
6377,194159,502065
6378,194195,563545
6379,194260,56740
6380,194261,56741
6381,194298,129282
6382,194299,129283
6383,194302,140624
6384,194366,284493
6385,194445,425949
6386,194462,452878
6387,194463,452879
6388,194476,502063
6389,194477,502064
6390,194496,544229
6391,194509,563540
6392,194510,563541
6393,194511,563542
6394,194512,563543
6395,194513,563544
6396,194555,55771
6397,194556,55772
6398,194557,55897
6399,194558,56738
6400,194559,56739
6401,194593,129140
6402,194594,129166
6403,194600,139498
6404,194642,224255
6405,194643,224256
6406,194644,224257
6407,194645,224258
6408,194646,224259
6409,194676,284491
6410,194677,284492
6411,194742,425986
6412,194743,425987
6413,194757,452876
6414,194758,452877
6415,194793,544228
6416,194799,559130
6417,194800,559131
6418,194801,559789
6419,194802,563534
6420,194803,563535
6421,194804,563536
6422,194805,563537
6423,194806,563538
6424,194807,563539
6425,194858,55704
6426,194859,56736
6427,194860,56737
6428,194893,129281
6429,194897,140622
6430,194898,140623
6431,194932,224253
6432,194933,224254
6433,194953,283630
6434,195007,425985
6435,195008,426022
6436,195009,426023
6437,195010,426801
6438,195025,452875
6439,195046,501107
6440,195047,502060
6441,195048,502061
6442,195049,502062
6443,195071,544227
6444,195077,563531
6445,195078,563532
6446,195079,563533
6447,195122,56733
6448,195123,56734
6449,195124,56735
6450,195151,129144
6451,195155,139363
6452,195156,140621
6453,195242,284490
6454,195311,426800
6455,195324,452873
6456,195325,452874
6457,195351,502059
6458,195365,544222
6459,195366,544223
6460,195367,544224
6461,195368,544225
6462,195369,544226
6463,195375,559787
6464,195376,559788
6465,195377,563526
6466,195378,563527
6467,195379,563528
6468,195380,563529
6469,195381,563530
6470,195423,56732
6471,195448,129280
6472,195455,140620
6473,195492,224252
6474,195518,284488
6475,195519,284489
6476,195582,426799
6477,195594,452871
6478,195595,452872
6479,195621,502057
6480,195622,502058
6481,195646,544221
6482,195659,563524
6483,195660,563525
6484,195715,56731
6485,195761,129279
6486,195767,140619
6487,195922,426798
6488,195946,450889
6489,195947,452870
6490,196000,544219
6491,196001,544220
6492,196008,563523
6493,196066,52942
6494,196107,146686
6495,196108,147957
6496,196109,147958
6497,196110,147959
6498,196111,147960
6499,196115,159806
6500,196116,159807
6501,196126,183954
6502,196139,213527
6503,196140,213528
6504,196141,213529
6505,196410,147956
6506,196413,159805
6507,196437,213526
6508,196607,52879
6509,196653,147954
6510,196654,147955
6511,196657,159802
6512,196658,159803
6513,196659,159804
6514,196689,213520
6515,196690,213521
6516,196691,213522
6517,196692,213523
6518,196693,213524
6519,196694,213525
6520,196881,52869
6521,196882,52870
6522,196883,52871
6523,196935,183953
6524,196941,213519
6525,197127,52867
6526,197128,52868
6527,197129,52878
6528,197171,147953
6529,197176,159800
6530,197177,159801
6531,197187,183951
6532,197188,183952
6533,197198,213518
6534,197382,52866
6535,197429,147951
6536,197430,147952
6537,197439,159799
6538,197453,183079
6539,197454,183949
6540,197455,183950
6541,197469,213517
6542,197673,52864
6543,197674,52865
6544,197675,52877
6545,197728,147949
6546,197729,147950
6547,197731,159797
6548,197732,159798
6549,197747,183946
6550,197748,183947
6551,197749,183948
6552,197765,213514
6553,197766,213515
6554,197767,213516
6555,198024,90826
6556,198126,263293
6557,198127,263294
6558,198128,264358
6559,198129,264359
6560,198183,376721
6561,198184,376722
6562,198232,445417
6563,198233,445418
6564,198234,445419
6565,198243,461484
6566,198244,461485
6567,198257,489498
6568,198258,489499
6569,198350,90825
6570,198477,374616
6571,198478,376719
6572,198479,376720
6573,198526,489494
6574,198527,489495
6575,198528,489496
6576,198529,489497
6577,198592,606417
6578,198593,606418
6579,198639,90824
6580,198721,264357
6581,198757,376717
6582,198758,376718
6583,198790,461480
6584,198791,461481
6585,198792,461482
6586,198793,461483
6587,198871,606416
6588,198911,90820
6589,198912,90821
6590,198913,90822
6591,198914,90823
6592,199058,445415
6593,199059,445416
6594,199063,461478
6595,199064,461479
6596,199080,489493
6597,199123,606415
6598,199165,90819
6599,199249,264354
6600,199250,264355
6601,199251,264356
6602,199287,374615
6603,199288,376716
6604,199314,445414
6605,199325,489491
6606,199326,489492
6607,199378,606414
6608,199418,89254
6609,199419,90817
6610,199420,90818
6611,199484,264353
6612,199530,376712
6613,199531,376713
6614,199532,376714
6615,199533,376715
6616,199574,461477
6617,199582,489490
6618,199628,606412
6619,199629,606413
6620,199657,90815
6621,199658,90816
6622,199756,264350
6623,199757,264351
6624,199758,264352
6625,199815,376711
6626,199852,445410
6627,199853,445411
6628,199854,445412
6629,199855,445413
6630,199862,461475
6631,199863,461476
6632,199871,489489
6633,199931,606409
6634,199932,606410
6635,199933,606411
6636,200054,276098
6637,200055,276099
6638,200056,276100
6639,200113,379123
6640,200114,381306
6641,200222,577617
6642,200399,376710
6643,200400,381304
6644,200401,381305
6645,200472,577616
6646,200610,276096
6647,200611,276097
6648,200733,577613
6649,200734,577614
6650,200735,577615
6651,200842,276092
6652,200843,276093
6653,200844,276094
